inst_id,source,name,country,city_expected,homepage,csrankings_faculty,ror_query,ror_id,ror_name,ror_city,lat,lon,score,similarity,domain_match,coords_from,city_note,override_note,status
no-university-of-bergen,csrankings,University of Bergen,no,,https://www.ii.uib.no,39,University of Bergen,03zga2b32,University of Bergen,Bergen,60.39299,5.32415,1.00,1.00,0,,,,auto
pt-universidade-nova-de-lisboa,csrankings,Universidade NOVA de Lisboa,pt,,https://userweb.fct.unl.pt,39,Universidade NOVA de Lisboa,02xankh89,Universidade Nova de Lisboa,Lisbon,38.72509,-9.1498,1.00,1.00,1,,,,auto
de-heidelberg-university,csrankings,Heidelberg University,de,,https://www.informatik.uni-heidelberg.de/,38,Heidelberg University,038t36y30,Heidelberg University,Heidelberg,49.40768,8.69079,1.00,1.00,1,,,,auto
de-tu-dortmund,csrankings,TU Dortmund,de,,https://ls4-www.cs.tu-dortmund.de,37,TU Dortmund,01k97gp34,TU Dortmund University,Dortmund,51.51494,7.466,1.00,1.00,0,,,,auto
fi-university-of-helsinki,csrankings,University of Helsinki,fi,,https://www.helsinki.fi/en/faculty-science/faculty/computer-science,37,University of Helsinki,040af2s02,University of Helsinki,Helsinki,60.16952,24.93545,1.00,1.00,1,,,,auto
at-university-of-klagenfurt,csrankings,University of Klagenfurt,at,,https://www.aau.at/en/tewi/,36,University of Klagenfurt,05q9m0937,University of Klagenfurt,Klagenfurt,46.62472,14.30528,1.00,1.00,1,,,,auto
fr-eurecom,csrankings,EURECOM,fr,,https://www.eurecom.fr,36,EURECOM,00sse7z02,EURECOM,Valbonne,43.63292,6.99911,1.00,1.00,1,,,,auto
fr-universit-jean-monnet,csrankings,Université Jean Monnet,fr,,https://perso.univ-st-etienne.fr,36,Université Jean Monnet,030bahv93,Université Jean Monnet,Saint-Etienne,45.43389,4.39,1.00,1.00,1,,,,auto
gr-aueb,csrankings,AUEB,gr,,https://www.dept.aueb.gr/en/cs,36,Athens University of Economics and Business,03s262162,Athens University of Economics and Business,Athens,37.98376,23.72784,1.00,1.00,1,,,,auto
fr-ecole-normale-superieure,csrankings,Ecole Normale Superieure,fr,,https://www.di.ens.fr/,35,Ecole Normale Superieure,05a0dhs15,École Normale Supérieure - PSL,Paris,48.85341,2.3488,1.00,0.89,0,,,,auto
nl-maastricht-university,csrankings,Maastricht University,nl,,https://dke.maastrichtuniversity.nl,35,Maastricht University,02jz4aj89,Maastricht University,Maastricht,50.84833,5.68889,1.00,1.00,1,,,,auto
at-university-of-vienna,csrankings,University of Vienna,at,,https://informatik.univie.ac.at/en/,34,University of Vienna,03prydq77,University of Vienna,Vienna,48.20849,16.37208,1.00,1.00,1,,,,auto
no-uit-the-arctic-univ-of-norway,csrankings,UiT The Arctic Univ. of Norway,no,,https://uit.no,34,UiT The Arctic University of Norway,00wge5k78,UiT The Arctic University of Norway,Tromsø,69.6489,18.95508,1.00,1.00,1,,,,auto
ch-universit-della-svizzera-italiana,csrankings,Università della Svizzera italiana,ch,,https://search.usi.ch,33,Università della Svizzera italiana,03c4atk17,Università della Svizzera italiana,Lugano,46.01008,8.96004,1.00,1.00,0,,,,auto
de-hasso-plattner-institute,csrankings,Hasso Plattner Institute,de,,https://hpi.de,33,Hasso Plattner Institute,058rn5r42,Hasso Plattner Institute,Potsdam,52.39886,13.06566,1.00,1.00,0,,,,auto
fr-universit-paris-dauphine,csrankings,Université Paris Dauphine,fr,,https://www.lamsade.dauphine.fr,33,Université Paris Dauphine,052bz7812,Université Paris Dauphine-PSL,Paris,48.85341,2.3488,0.92,0.96,0,,,,auto
gb-loughborough-university,csrankings,Loughborough University,gb,,https://www.lboro.ac.uk,33,Loughborough University,04vg4w365,Loughborough University,Loughborough,52.76667,-1.2,1.00,1.00,1,,,,auto
gb-university-of-strathclyde,csrankings,University of Strathclyde,gb,,https://pureportal.strath.ac.uk,33,University of Strathclyde,00n3w3b69,University of Strathclyde,Glasgow,55.86515,-4.25763,1.00,1.00,1,,,,auto
gr-university-of-crete,csrankings,University of Crete,gr,,https://www.csd.uoc.gr,33,University of Crete,00dr28g20,University of Crete,Rethymno,35.36555,24.48232,1.00,1.00,1,,,,auto
pl-university-of-wroclaw,csrankings,University of Wroclaw,pl,,https://www.ii.uni.wroc.pl,33,University of Wroclaw,00yae6e25,University of Wrocław,Wroclaw,51.1,17.03333,1.00,0.95,0,,,,auto
cz-czech-technical-university,csrankings,Czech Technical University,cz,,https://cmp.felk.cvut.cz,32,Czech Technical University in Prague,03kqpb082,Czech Technical University in Prague,Prague,50.08804,14.42076,1.00,1.00,1,,,,auto
de-university-of-erlangen-nuremberg,csrankings,University of Erlangen–Nuremberg,de,,https://lme.tf.fau.de,32,University of Erlangen–Nuremberg,00f7hpc57,Friedrich-Alexander-Universität Erlangen-Nürnberg,Erlangen,49.59099,11.00783,1.00,0.97,1,,,,auto
de-university-of-siegen,csrankings,University of Siegen,de,,https://www.eti.uni-siegen.de,32,University of Siegen,02azyry73,University of Siegen,Siegen,50.87481,8.02431,1.00,1.00,1,,,,auto
gb-birkbeck-university-of-london,csrankings,Birkbeck University of London,gb,,https://www.dcs.bbk.ac.uk,32,Birkbeck University of London,02mb95055,"Birkbeck, University of London",London,51.50853,-0.12574,0.97,0.98,1,,,,auto
gb-university-of-sussex,csrankings,University of Sussex,gb,,https://www.sussex.ac.uk,32,University of Sussex,00ayhx656,University of Sussex,Brighton,50.82838,-0.13947,1.00,1.00,1,,,,auto
de-university-of-w-rzburg,csrankings,University of Würzburg,de,,https://www.informatik.uni-wuerzburg.de,30,University of Würzburg,00fbnyb24,University of Würzburg,Würzburg,49.79391,9.95121,1.00,1.00,0,,,,auto
nl-university-of-groningen,csrankings,University of Groningen,nl,,https://www.rug.nl,30,University of Groningen,012p63287,University of Groningen,Groningen,53.21917,6.56667,1.00,1.00,1,,,,auto
de-university-of-g-ttingen,csrankings,University of Göttingen,de,,https://www.uni-goettingen.de/en/institute+of+computer+science/619480.html,29,University of Göttingen,01y9bpm73,University of Göttingen,Göttingen,51.53443,9.93228,1.00,1.00,0,,,,auto
gb-university-of-aberdeen,csrankings,University of Aberdeen,gb,,https://www.abdn.ac.uk,29,University of Aberdeen,016476m91,University of Aberdeen,Aberdeen,57.14369,-2.09814,1.00,1.00,1,,,,auto
gr-university-of-ioannina,csrankings,University of Ioannina,gr,,https://cs.uoi.gr,29,University of Ioannina,01qg3j183,University of Ioannina,Ioannina,39.66486,20.85189,1.00,1.00,1,,,,auto
pl-ipi-pan,csrankings,IPI PAN,pl,,https://ipipan.waw.pl,29,Instytut Podstaw Informatyki Polskiej Akademii Nauk,017fyx225,Institute of Art,Warsaw,52.22977,21.01178,0.83,0.81,0,pl-university-of-warsaw,coords borrowed from pl-university-of-warsaw,"ROR identity unresolved (best match is ""Institute of Art""); city Warsaw is correct, coordinates anchored",auto
fr-ecole-normale-superieure-de-cachan,csrankings,Ecole Normale Superieure de Cachan,fr,,https://www.lsv.ens-cachan.fr,28,Ecole Normale Superieure de Cachan,04zmssz18,École Normale Supérieure de Lyon,Lyon,45.74906,4.84789,0.93,0.88,0,,,,auto
gb-university-of-exeter,csrankings,University of Exeter,gb,,https://computerscience.exeter.ac.uk/,28,University of Exeter,03yghzc09,University of Exeter,Exeter,50.7236,-3.52751,1.00,1.00,1,,,,auto
lu-university-of-luxembourg,csrankings,University of Luxembourg,lu,,https://wwwen.uni.lu,28,University of Luxembourg,036x5ad56,University of Luxembourg,Luxembourg,49.60982,6.13268,1.00,1.00,1,,,,auto
be-universit-libre-de-bruxelles,csrankings,Université libre de Bruxelles,be,,https://www.ulb.ac.be,27,Université libre de Bruxelles,01r9htc13,Université Libre de Bruxelles,Brussels,50.85045,4.34878,1.00,1.00,0,,,,auto
cz-brno-university-of-technology,csrankings,Brno University of Technology,cz,,https://www.fit.vut.cz,27,Brno University of Technology,03613d656,Brno University of Technology,Brno,49.19522,16.60796,1.00,1.00,0,,,,auto
de-university-of-magdeburg,csrankings,University of Magdeburg,de,,https://isgwww.cs.uni-magdeburg.de,27,Otto von Guericke University Magdeburg,00ggpsq73,Otto-von-Guericke-Universität Magdeburg,Magdeburg,52.12773,11.62916,1.00,1.00,0,,,,auto
de-university-of-oldenburg,csrankings,University of Oldenburg,de,,https://uol.de,27,University of Oldenburg,033n9gh91,Carl von Ossietzky Universität Oldenburg,Oldenburg,53.14118,8.21467,1.00,1.00,0,,,,auto
es-imdea-software-institute,csrankings,IMDEA Software Institute,es,,https://software.imdea.org,27,IMDEA Software Institute,04xvfkh51,IMDEA Software Institute,Pozuelo de Alarcón,40.43293,-3.81338,1.00,1.00,1,,,,auto
ch-university-of-zurich,csrankings,University of Zurich,ch,,https://www.ifi.uzh.ch/en.html,26,University of Zurich,02crff812,University of Zurich,Zurich,47.36667,8.55,1.00,1.00,1,,,,auto
de-bundeswehr-university-munich,csrankings,Bundeswehr University Munich,de,,https://www.unibw.de/home-en/departments/department-of-computer-science,26,Universität der Bundeswehr München,05kkv3f82,Universität der Bundeswehr München,Munich,48.13743,11.57549,1.00,1.00,1,,,,auto
de-university-of-augsburg,csrankings,University of Augsburg,de,,https://www.uni-augsburg.de,26,University of Augsburg,03p14d497,University of Augsburg,Augsburg,48.37154,10.89851,1.00,1.00,1,,,,auto
de-university-of-bonn,csrankings,University of Bonn,de,,https://www.informatik.uni-bonn.de/en,26,University of Bonn,041nas322,University of Bonn,Bonn,50.73438,7.09549,1.00,1.00,1,,,,auto
gb-aberystwyth-university,csrankings,Aberystwyth University,gb,,https://www.aber.ac.uk/en/cs/,26,Aberystwyth University,015m2p889,Aberystwyth University,Aberystwyth,52.41548,-4.08292,1.00,1.00,1,,,,auto
it-university-of-catania,csrankings,University of Catania,it,,https://www.dmi.unict.it,26,University of Catania,03a64bh57,University of Catania,Catania,37.49223,15.07041,1.00,1.00,1,,,,auto
de-university-of-hannover,csrankings,University of Hannover,de,,https://www.tnt.uni-hannover.de,25,Leibniz University Hannover,0304hq317,Leibniz University Hannover,Hanover,52.37052,9.73322,1.00,1.00,0,,,,auto
de-goethe-university-frankfurt,csrankings,Goethe University Frankfurt,de,,https://www.goethe-university-frankfurt.de/106076806/Institute_of_Computer_Science,24,Goethe University Frankfurt,04cvxnb49,Goethe University Frankfurt,Frankfurt am Main,50.11552,8.68417,1.00,1.00,0,,,,auto
de-university-of-duisburg-essen,csrankings,University of Duisburg-Essen,de,,https://www.uni-due.de,24,University of Duisburg-Essen,04mz5ra38,University of Duisburg-Essen,Essen,51.45657,7.01228,1.00,1.00,1,,,,auto
de-university-of-regensburg,csrankings,University of Regensburg,de,,https://www.uni-regensburg.de/en/informatics-data-science,24,University of Regensburg,01eezs655,University of Regensburg,Regensburg,49.01513,12.10161,1.00,1.00,1,,,,auto
de-university-of-m-nster,csrankings,University of Münster,de,,https://www.uni-muenster.de,23,University of Münster,00pd74e08,University of Münster,Münster,51.96236,7.62571,1.00,1.00,0,,,,auto
fr-inria,csrankings,INRIA,fr,,https://cambium.inria.fr,23,Institut National de Recherche en Informatique et en Automatique,02kvxyf05,Institut national de recherche en sciences et technologies du numérique,Le Chesnay-Rocquencourt,48.8205,2.1311,1.00,1.00,1,,,National body across nine centres; members need per-person centre resolution,auto
it-bocconi-university,csrankings,Bocconi University,it,,https://cs.unibocconi.eu,23,Bocconi University,05crjpb27,Bocconi University,Milan,45.46427,9.18951,1.00,1.00,0,,,,auto
se-m-lardalen-university,csrankings,Mälardalen University,se,,https://www.es.mdh.se,23,Mälardalen University,033vfbz75,Mälardalen University,Västerås,59.61617,16.55276,1.00,1.00,1,,,,auto
at-university-of-salzburg,csrankings,University of Salzburg,at,,https://www.cosy.sbg.ac.at,22,University of Salzburg,05gs8cd61,University of Salzburg,Salzburg,47.79941,13.04399,1.00,1.00,0,,,,auto
de-university-of-koblenz-landau,csrankings,University of Koblenz-Landau,de,,https://www.uni-koblenz.de/en/computer-science,22,University of Koblenz-Landau,0433e6t24,Universität Koblenz,Koblenz,50.35357,7.57883,1.00,0.86,1,,,,auto
de-university-of-ulm,csrankings,University of Ulm,de,,https://www.uni-ulm.de,21,University of Ulm,032000t02,Universität Ulm,Ulm,48.39841,9.99155,1.00,1.00,1,,,,auto
gb-university-of-dundee,csrankings,University of Dundee,gb,,https://www.computing.dundee.ac.uk,21,University of Dundee,03h2bxq36,University of Dundee,Dundee,56.46913,-2.97489,1.00,1.00,1,,,,auto
nl-tilburg-university,csrankings,Tilburg University,nl,,https://www.tilburguniversity.edu/about/schools/tshd/departments/dca,21,Tilburg University,04b8v1s79,Tilburg University,Tilburg,51.55551,5.0913,1.00,1.00,1,,,,auto
de-friedrich-schiller-university-jena,csrankings,Friedrich Schiller University Jena,de,,https://www.fmi.uni-jena.de,20,Friedrich Schiller University Jena,05qpz1x62,Friedrich Schiller University Jena,Jena,50.92878,11.5899,1.00,1.00,0,,,,auto
de-humboldt-university-of-berlin,csrankings,Humboldt University of Berlin,de,,https://www.informatik.hu-berlin.de/en,20,Humboldt University of Berlin,01hcx6992,Humboldt-Universität zu Berlin,Berlin,52.52437,13.41053,0.88,0.85,0,,,,auto
de-paderborn-university,csrankings,Paderborn University,de,,https://cs.uni-paderborn.de,20,Paderborn University,058kzsd48,Paderborn University,Paderborn,51.71905,8.75439,1.00,1.00,0,,,,auto
de-university-of-freiburg,csrankings,University of Freiburg,de,,https://www.informatik.uni-freiburg.de/,20,University of Freiburg,0245cg223,University of Freiburg,Freiburg im Breisgau,47.9959,7.85222,1.00,1.00,0,,,,auto
de-university-of-kiel,csrankings,University of Kiel,de,,https://www.zs.informatik.uni-kiel.de,20,Kiel University,04v76ef78,Christian-Albrechts-Universität zu Kiel,Kiel,54.32133,10.13489,1.00,1.00,1,,,,auto
de-university-of-leipzig,csrankings,University of Leipzig,de,,https://www.informatik.uni-leipzig.de,20,University of Leipzig,03s7gtk40,Leipzig University,Leipzig,51.33962,12.37129,1.00,1.00,0,,,,auto
de-freie-universitaet-berlin,csrankings,Freie Universitaet Berlin,de,,https://www.mi.fu-berlin.de/en/inf/,19,Freie Universitaet Berlin,046ak2485,Freie Universität Berlin,Berlin,52.52437,13.41053,0.96,0.98,0,,,,auto
